cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,           udm-x,           udm-y
       114, 5.450000000E-01, 6.500000000E-02, 5.000000000E-03, 1.875775448E-02,-1.719561812E+00,-9.578393395E-01,-1.812887545E+00, 1.855760629E+00, 2.551533933E+02, 1.830460507E+03,-2.235519328E+01, 6.739681415E+02
       115, 5.350000000E-01, 6.500000000E-02, 5.000000000E-03, 1.428255201E-03,-1.623668301E+00,-6.325680206E-01,-1.694956327E+00, 4.056434629E+00, 4.797922849E+02, 1.914736701E+03,-1.624797458E+00, 1.068717992E+02
       116, 5.250000000E-01, 6.500000000E-02, 5.000000000E-03, 1.106389461E-04,-7.238580305E-01,-3.470073342E-02,-1.129426946E+00, 4.727020983E+00, 5.928280971E+02, 1.759661896E+03,-7.213033904E-01, 8.468711193E+00
       117, 5.150000000E-01, 6.500000000E-02, 5.000000000E-03, 9.133777641E-05,-5.436537858E-01,-1.070442282E-02,-4.143375115E-01, 5.198824320E+00, 5.662934096E+02, 1.954322082E+03, 1.989162697E-01, 8.013376740E+00
       118, 5.050000000E-01, 6.500000000E-02, 5.000000000E-03, 8.420913283E-05,-3.657567616E-01,-1.766965623E-02, 1.444507432E-01, 5.658928876E+00, 4.590830632E+02, 1.985074428E+03, 7.597611675E-01, 8.453147177E+00
       119, 4.950000000E-01, 6.500000000E-02, 5.000000000E-03, 9.451380476E-05,-3.092537697E-01,-8.363138290E-02, 4.185599277E-01, 5.594342286E+00, 3.619962008E+02, 2.176052106E+03, 1.219374272E+00, 9.512839663E+00
       120, 4.850000000E-01, 6.500000000E-02, 5.000000000E-03, 4.310023177E-03, 3.953929816E-01,-8.151962523E-01, 3.750189158E-01, 3.221837047E+00, 2.368555544E+02, 2.367327785E+03,-1.302943625E+00, 2.581726614E+02
       121, 4.750000000E-01, 6.500000000E-02, 5.000000000E-03, 8.721912993E-02, 3.341784893E-01,-1.036764992E+00, 2.240108247E-01,-2.835227745E-01, 1.494320834E+02, 1.897709552E+03,-8.427265797E+01, 5.761919705E+02
       122, 4.650000000E-01, 6.500000000E-02, 5.000000000E-03, 3.323676703E-01, 3.460781542E-01,-1.129641577E+00, 1.504434109E-01,-9.519282504E-01, 1.390005083E+03, 1.219466335E+03,-9.213673007E+02, 8.369640564E+02
       123, 4.550000000E-01, 6.500000000E-02, 5.000000000E-03, 5.174658842E-01, 4.207981941E-01,-1.161497634E+00, 1.961501401E-01,-1.062269713E+00, 7.548331533E+03,-8.709085798E+02,-3.645394063E+03, 1.610184780E+03
       124, 4.450000000E-01, 6.500000000E-02, 5.000000000E-03, 5.365286915E-01, 5.729242046E-01,-1.241365978E+00, 3.482549744E-01,-1.099177687E+00, 9.131401596E+03,-3.312500367E+03,-4.231008939E+03, 2.677713931E+03
       125, 4.350000000E-01, 6.500000000E-02, 5.000000000E-03, 5.341873973E-01, 6.953683961E-01,-1.405118606E+00, 5.331702081E-01,-1.209636549E+00, 6.408659872E+03,-5.253673164E+03,-2.982561416E+03, 3.594597734E+03
       126, 4.250000000E-01, 6.500000000E-02, 5.000000000E-03, 5.311495043E-01, 7.903702943E-01,-1.546283130E+00, 6.907740005E-01,-1.313385518E+00, 3.826476929E+03,-6.471022141E+03,-1.790885506E+03, 4.187836141E+03
       127, 4.150000000E-01, 6.500000000E-02, 5.000000000E-03, 5.307252125E-01, 8.681077395E-01,-1.634521511E+00, 8.371656531E-01,-1.390673265E+00, 1.185352278E+03,-6.814493354E+03,-5.522198016E+02, 4.351931163E+03
       128, 4.050000000E-01, 6.500000000E-02, 5.000000000E-03, 5.297274542E-01, 9.262480223E-01,-1.711541204E+00, 9.786517623E-01,-1.464774969E+00,-1.973068574E+03,-6.876170334E+03, 9.321145606E+02, 4.389274533E+03
       129, 5.850000000E-01, 6.500000000E-02, 5.000000000E-03, 2.154469814E-01,-1.429370012E+00,-1.256422143E+00,-6.541337643E-01,-9.844910971E-01,-2.736558558E+03, 1.503667890E+03, 2.134663548E+03, 7.487798641E+02
       130, 5.750000000E-01, 7.500000000E-02, 5.000000000E-03, 3.912354843E-01,-1.501757419E+00,-1.316712999E+00,-1.304076588E+00,-1.121937402E+00,-2.260993313E+03, 2.280197725E+02, 1.388591183E+03, 1.368183629E+03
       131, 5.650000000E-01, 7.500000000E-02, 5.000000000E-03, 2.747670242E-01,-1.543452318E+00,-1.307016786E+00,-1.442165812E+00,-9.324963716E-01,-4.972828612E+02, 6.894476360E+02, 3.486597075E+02, 1.289215948E+03
       132, 5.550000000E-01, 7.500000000E-02, 5.000000000E-03, 1.292814062E-01,-1.596529494E+00,-1.253101519E+00,-1.691599098E+00,-2.848422777E-01, 8.713196392E+01, 9.134291720E+02,-1.307544860E+02, 1.331700496E+03
       133, 5.450000000E-01, 7.500000000E-02, 5.000000000E-03, 3.828909592E-02,-1.662078273E+00,-1.092566778E+00,-1.995127776E+00, 1.441551054E+00, 1.580321425E+02, 1.215054579E+03,-1.624038885E+02, 1.235703963E+03
       134, 5.350000000E-01, 7.500000000E-02, 5.000000000E-03, 3.736285876E-03,-1.663637874E+00,-8.564935072E-01,-2.149337321E+00, 4.363289018E+00, 1.998540667E+02, 1.733709055E+03,-3.089744315E+01, 3.320529491E+02
       135, 5.250000000E-01, 7.500000000E-02, 5.000000000E-03, 1.284606245E-04,-6.578764173E-01,-1.651727225E-01,-1.791554325E+00, 5.637866767E+00, 3.628107031E+02, 1.386014824E+03,-2.628126945E+00, 1.345278439E+01
       136, 5.150000000E-01, 7.500000000E-02, 5.000000000E-03, 9.881993606E-05,-5.153721300E-01,-6.063276036E-02,-9.729376580E-01, 5.823198499E+00, 4.836851597E+02, 1.734096081E+03,-8.150903504E-01, 1.048123993E+01
       137, 5.050000000E-01, 7.500000000E-02, 5.000000000E-03, 9.491461868E-05,-3.157871005E-01,-2.501527764E-02,-2.168794463E-01, 6.284939501E+00, 4.290605283E+02, 1.778637781E+03, 1.756255764E-01, 1.120428397E+01
       138, 4.950000000E-01, 7.500000000E-02, 5.000000000E-03, 3.501203487E-04, 4.541355893E-02,-7.306974566E-02, 1.389202160E-01, 5.721104792E+00, 3.572860156E+02, 2.211709430E+03, 5.845685835E-01, 3.622300815E+01
       139, 4.850000000E-01, 7.500000000E-02, 5.000000000E-03, 1.644835807E-02, 3.292929524E-01,-6.893355469E-01, 9.921264850E-02, 2.785125809E+00, 2.588923925E+02, 1.878657675E+03,-5.343063965E+01, 8.068604290E+02
       140, 4.750000000E-01, 7.500000000E-02, 5.000000000E-03, 1.212292880E-01, 2.665104805E-01,-9.579691263E-01,-1.549599703E-02,-1.673706114E-01, 4.400211558E+02, 1.460723089E+03,-3.382894433E+02, 9.483864831E+02
       141, 4.650000000E-01, 7.500000000E-02, 5.000000000E-03, 3.679017416E-01, 2.581832726E-01,-1.023305516E+00,-4.149197992E-02,-8.094363316E-01, 3.024575673E+03, 3.182851435E+02,-1.906906677E+03, 1.360901751E+03
       142, 4.550000000E-01, 7.500000000E-02, 5.000000000E-03, 5.266915996E-01, 3.206168488E-01,-1.025596574E+00, 4.083824544E-02,-9.077146683E-01, 1.059079863E+04,-2.000506405E+03,-5.012945912E+03, 2.112154430E+03
       143, 4.450000000E-01, 7.500000000E-02, 5.000000000E-03, 5.355766573E-01, 4.888637627E-01,-1.098803920E+00, 2.107570469E-01,-9.223828029E-01, 1.159800780E+04,-4.891049085E+03,-5.384153032E+03, 3.415517279E+03
       144, 4.350000000E-01, 7.500000000E-02, 5.000000000E-03, 5.303556171E-01, 6.277502513E-01,-1.288078111E+00, 4.226315616E-01,-1.043180867E+00, 8.108916140E+03,-7.210052156E+03,-3.805101405E+03, 4.543022626E+03
       145, 4.250000000E-01, 7.500000000E-02, 5.000000000E-03, 5.310686210E-01, 7.394002750E-01,-1.437160585E+00, 6.191033665E-01,-1.158530048E+00, 4.750107067E+03,-8.524999321E+03,-2.223973104E+03, 5.151145009E+03
       146, 4.150000000E-01, 7.500000000E-02, 5.000000000E-03, 5.345603981E-01, 8.398116401E-01,-1.538575516E+00, 8.049129435E-01,-1.246406696E+00, 1.423555497E+03,-9.379542670E+03,-6.582923175E+02, 5.511165411E+03
       147, 4.050000000E-01, 7.500000000E-02, 5.000000000E-03, 5.333709957E-01, 9.233529289E-01,-1.639586519E+00, 9.741093440E-01,-1.344359154E+00,-2.029803156E+03,-9.409202082E+03, 9.519927004E+02, 5.537315733E+03
       148, 5.850000000E-01, 7.500000000E-02, 5.000000000E-03, 4.165535986E-01,-1.464021471E+00,-1.288109557E+00,-1.277966382E+00,-1.108180191E+00,-2.597040258E+03,-7.434348727E+01, 1.527115607E+03, 1.476836482E+03
       149, 5.750000000E-01, 8.500000000E-02, 5.000000000E-03, 4.735979832E-01,-1.452437671E+00,-1.308475275E+00,-1.290749603E+00,-1.099396604E+00,-3.707509784E+03,-2.325051665E+03, 1.955034550E+03, 2.528053128E+03
       150, 5.650000000E-01, 8.500000000E-02, 5.000000000E-03, 3.384439453E-01,-1.468917299E+00,-1.303655746E+00,-1.306609371E+00,-9.431526546E-01,-1.312165320E+03,-4.334600280E+02, 8.635972652E+02, 1.918140952E+03
       151, 5.550000000E-01, 8.500000000E-02, 5.000000000E-03, 1.719870310E-01,-1.505132832E+00,-1.258183520E+00,-1.456292442E+00,-4.406669797E-01,-1.374915258E+02, 5.479279294E+02, 9.461706538E+01, 1.583750983E+03
       152, 5.450000000E-01, 8.500000000E-02, 5.000000000E-03, 5.862327330E-02,-1.558850682E+00,-1.108517087E+00,-1.781945588E+00, 9.344160911E-01, 2.891266245E+01, 9.814743599E+02,-1.578162260E+02, 1.445160760E+03
       153, 5.350000000E-01, 8.500000000E-02, 5.000000000E-03, 8.810565049E-03,-1.592894666E+00,-8.943669316E-01,-2.085279177E+00, 4.183387365E+00,-8.576253303E+01, 1.661604040E+03,-7.357158195E+01, 7.587127701E+02
       154, 5.250000000E-01, 8.500000000E-02, 5.000000000E-03, 1.539266021E-04,-5.865419611E-01,-2.404039194E-01,-1.990260493E+00, 6.510954639E+00, 1.025105780E+02, 1.505766176E+03,-4.248253393E+00, 2.043250214E+01
       155, 5.150000000E-01, 8.500000000E-02, 5.000000000E-03, 1.124277200E-04,-4.643218109E-01,-8.087917723E-02,-1.299216678E+00, 6.648873192E+00, 3.092493547E+02, 1.462667774E+03,-1.828105870E+00, 1.473562755E+01
       156, 5.050000000E-01, 8.500000000E-02, 5.000000000E-03, 3.255173441E-04,-4.206330725E-02, 7.346225734E-02,-5.059480619E-01, 7.035263482E+00, 4.429073259E+02, 1.641699960E+03,-2.989709849E+00, 4.486839776E+01
       157, 4.950000000E-01, 8.500000000E-02, 5.000000000E-03, 5.209914386E-03, 4.662757817E-01,-2.808634539E-01,-2.120680137E-01, 5.677751856E+00, 5.248857542E+02, 1.866766175E+03,-6.496879887E+01, 5.706900870E+02
       158, 4.850000000E-01, 8.500000000E-02, 5.000000000E-03, 3.694379370E-02, 2.584821721E-01,-6.043267233E-01,-2.805207718E-01, 2.498158493E+00, 5.492040958E+02, 1.006365281E+03,-2.797243317E+02, 1.610085091E+03
       159, 4.750000000E-01, 8.500000000E-02, 5.000000000E-03, 1.461592155E-01, 1.906380053E-01,-8.776728912E-01,-3.002394612E-01, 1.665494774E-01, 1.068904910E+03, 3.911181281E+02,-8.493377931E+02, 1.806759492E+03
       160, 4.650000000E-01, 8.500000000E-02, 5.000000000E-03, 3.815272737E-01, 1.647550545E-01,-9.187373214E-01,-2.430263364E-01,-6.299737509E-01, 4.925112421E+03,-1.009641408E+03,-3.038492491E+03, 2.151657629E+03
       161, 4.550000000E-01, 8.500000000E-02, 5.000000000E-03, 5.282996885E-01, 2.088072148E-01,-8.890724949E-01,-1.354732415E-01,-7.429861283E-01, 1.372329422E+04,-3.363803391E+03,-6.470677641E+03, 2.745662057E+03
       162, 4.450000000E-01, 8.500000000E-02, 5.000000000E-03, 5.344600207E-01, 3.804313815E-01,-9.417457947E-01, 4.095245702E-02,-7.186513313E-01, 1.455027514E+04,-7.099296792E+03,-6.770974795E+03, 4.449663528E+03
       163, 4.350000000E-01, 8.500000000E-02, 5.000000000E-03, 5.300890071E-01, 5.332573642E-01,-1.143037599E+00, 2.774337582E-01,-8.251786756E-01, 1.053761463E+04,-1.062574995E+04,-4.949896512E+03, 6.150209509E+03
       164, 4.250000000E-01, 8.500000000E-02, 5.000000000E-03, 5.417490011E-01, 6.609184392E-01,-1.290372878E+00, 5.125854704E-01,-9.353299564E-01, 6.739815006E+03,-1.364809746E+04,-3.086353925E+03, 7.387353749E+03
       165, 4.150000000E-01, 8.500000000E-02, 5.000000000E-03, 5.448395506E-01, 7.885229957E-01,-1.413323531E+00, 7.465103029E-01,-1.018969289E+00, 1.988308842E+03,-1.606907700E+04,-8.989297818E+02, 8.437849339E+03
       166, 4.050000000E-01, 8.500000000E-02, 5.000000000E-03, 5.423384800E-01, 8.977559587E-01,-1.539062769E+00, 9.656173511E-01,-1.164339818E+00,-3.078343946E+03,-1.461573123E+04, 1.415336149E+03, 7.815326510E+03
       167, 5.850000000E-01, 8.500000000E-02, 5.000000000E-03, 5.137427538E-01,-1.444266322E+00,-1.275737174E+00,-1.337160790E+00,-1.079371037E+00,-3.433585364E+03,-3.831710432E+03, 1.669724717E+03, 3.061255472E+03
       168, 5.750000000E-01, 9.500000000E-02, 5.000000000E-03, 4.964363070E-01,-1.369632974E+00,-1.264887029E+00,-1.157992451E+00,-1.062523670E+00,-6.036756499E+03,-3.305319220E+03, 3.046042688E+03, 2.912520814E+03
       169, 5.650000000E-01, 9.500000000E-02, 5.000000000E-03, 3.621806131E-01,-1.382121694E+00,-1.254820087E+00,-1.103130134E+00,-8.914924341E-01,-2.816177854E+03,-1.197805176E+03, 1.794769752E+03, 2.337308985E+03
       170, 5.550000000E-01, 9.500000000E-02, 5.000000000E-03, 2.045903763E-01,-1.425598230E+00,-1.206336733E+00,-1.144472752E+00,-4.681319289E-01,-9.364786191E+02, 1.469482317E+02, 7.030106612E+02, 1.846029219E+03
       171, 5.450000000E-01, 9.500000000E-02, 5.000000000E-03, 8.595715508E-02,-1.495370473E+00,-1.058277357E+00,-1.389116473E+00, 5.587061348E-01,-2.343552600E+02, 7.790285961E+02, 1.061019114E+02, 1.614669000E+03
       172, 5.350000000E-01, 9.500000000E-02, 5.000000000E-03, 2.139772510E-02,-1.552784453E+00,-8.286500012E-01,-1.826339607E+00, 3.504586800E+00,-1.226661752E+02, 1.282610534E+03,-9.360399551E+01, 1.482729433E+03
       173, 5.250000000E-01, 9.500000000E-02, 5.000000000E-03, 1.069945009E-03,-1.314614086E+00,-4.608732946E-01,-2.036611366E+00, 7.011405415E+00, 9.082893435E+00, 1.689678661E+03,-1.596626677E+01, 1.652421672E+02
       174, 5.150000000E-01, 9.500000000E-02, 5.000000000E-03, 2.714467020E-04,-5.132819172E-01, 1.587581492E-02,-1.542412429E+00, 7.672081681E+00, 1.671359953E+02, 1.150811439E+03,-5.858907110E+00, 4.358727925E+01
       175, 5.050000000E-01, 9.500000000E-02, 5.000000000E-03, 3.964076768E-03, 3.590375097E-01, 1.264111170E-02,-8.336160853E-01, 7.611061925E+00, 5.966872526E+02, 1.200202651E+03,-9.967383503E+01, 6.350240723E+02
       176, 4.950000000E-01, 9.500000000E-02, 5.000000000E-03, 1.784749840E-02, 2.938948668E-01,-1.705737364E-01,-6.894165973E-01, 5.312357326E+00, 8.708379968E+02, 1.145544133E+03,-3.182487164E+02, 1.774550421E+03
       177, 4.850000000E-01, 9.500000000E-02, 5.000000000E-03, 5.909934575E-02, 1.823189824E-01,-5.673793792E-01,-8.174302200E-01, 2.500080664E+00, 1.271401218E+03,-1.701924206E+02,-8.832177863E+02, 2.709914909E+03
       178, 4.750000000E-01, 9.500000000E-02, 5.000000000E-03, 1.499401006E-01, 1.094198902E-01,-7.707731543E-01,-6.556090442E-01, 7.441445291E-01, 1.963785269E+03,-1.291602659E+03,-1.597437924E+03, 3.163262002E+03
       179, 4.650000000E-01, 9.500000000E-02, 5.000000000E-03, 3.800375247E-01, 6.530500561E-02,-8.176229579E-01,-4.619834974E-01,-4.331853108E-01, 6.737129155E+03,-2.412881728E+03,-4.164439862E+03, 3.036226759E+03
       180, 4.550000000E-01, 9.500000000E-02, 5.000000000E-03, 5.230663805E-01, 8.334085515E-02,-7.566432822E-01,-3.418171253E-01,-5.789398494E-01, 1.682948600E+04,-4.575145027E+03,-8.018018641E+03, 3.351294113E+03
       181, 4.450000000E-01, 9.500000000E-02, 5.000000000E-03, 5.325225439E-01, 2.361876805E-01,-7.763438171E-01,-1.939898181E-01,-5.143734906E-01, 1.891338359E+04,-9.057942069E+03,-8.835190374E+03, 5.380471352E+03
       182, 4.350000000E-01, 9.500000000E-02, 5.000000000E-03, 5.306907520E-01, 3.831712192E-01,-9.872062255E-01, 1.804004879E-02,-5.870909587E-01, 1.602666746E+04,-1.509949928E+04,-7.519427544E+03, 8.239881998E+03
       183, 4.250000000E-01, 9.500000000E-02, 5.000000000E-03, 5.396244685E-01, 5.403194546E-01,-1.195833705E+00, 2.930802038E-01,-5.671074703E-01, 1.241533369E+04,-2.908525091E+04,-5.706060055E+03, 1.451043732E+04
       184, 4.150000000E-01, 9.500000000E-02, 5.000000000E-03, 5.311311595E-01, 6.971511941E-01,-1.344875519E+00, 6.526342446E-01,-6.485072064E-01, 2.104314434E+03,-3.014863184E+04,-9.753421073E+02, 1.525705032E+04
       185, 4.050000000E-01, 9.500000000E-02, 5.000000000E-03, 5.428345648E-01, 8.265674752E-01,-1.461771378E+00, 9.680527956E-01,-8.767531893E-01,-7.092746134E+03,-2.698491225E+04, 3.251774551E+03, 1.344554512E+04
       186, 5.850000000E-01, 9.500000000E-02, 5.000000000E-03, 5.429232050E-01,-1.373237701E+00,-1.250680572E+00,-1.232441639E+00,-1.043639095E+00,-6.019168603E+03,-6.388431194E+03, 2.753148980E+03, 4.048522515E+03
       187, 5.750000000E-01, 1.050000000E-01, 5.000000000E-03, 5.081561890E-01,-1.293376611E+00,-1.217040132E+00,-1.026343996E+00,-9.940321466E-01,-8.722451571E+03,-4.810037945E+03, 4.297160223E+03, 3.588704111E+03
       188, 5.650000000E-01, 1.050000000E-01, 5.000000000E-03, 3.853715379E-01,-1.316192187E+00,-1.177938943E+00,-9.527674297E-01,-7.913092759E-01,-4.577612989E+03,-2.409582787E+03, 2.817397741E+03, 2.997290435E+03
       189, 5.550000000E-01, 1.050000000E-01, 5.000000000E-03, 2.464739328E-01,-1.376477112E+00,-1.115410027E+00,-9.388716385E-01,-4.069880518E-01,-2.045552465E+03,-7.996851750E+02, 1.520877783E+03, 2.462088136E+03
       190, 5.450000000E-01, 1.050000000E-01, 5.000000000E-03, 1.284254231E-01,-1.461094113E+00,-9.806636747E-01,-1.120233869E+00, 3.895072967E-01,-6.828139808E+02, 4.466991043E+01, 5.347217575E+02, 2.149444659E+03
       191, 5.350000000E-01, 1.050000000E-01, 5.000000000E-03, 4.606829554E-02,-1.539436649E+00,-7.335456038E-01,-1.585021442E+00, 2.667075445E+00,-1.260561261E+02, 2.830770211E+02,-3.128671034E+01, 2.333985472E+03
       192, 5.250000000E-01, 1.050000000E-01, 5.000000000E-03, 6.826460161E-03,-1.483203736E+00,-4.552938169E-01,-1.963013318E+00, 7.069972619E+00,-8.345953995E+01, 1.019158077E+03,-6.869002691E+01, 1.077324783E+03
       193, 5.150000000E-01, 1.050000000E-01, 5.000000000E-03, 2.167270416E-03,-3.772009948E-01, 9.710644602E-02,-1.693169497E+00, 8.879525075E+00, 2.091261296E+02, 3.007854712E+02,-6.506158983E+01, 4.342034916E+02
       194, 5.050000000E-01, 1.050000000E-01, 5.000000000E-03, 1.051783278E-02, 2.744553215E-01, 2.305553080E-01,-1.225518325E+00, 7.920212741E+00, 8.947445377E+02, 4.757781262E+02,-3.407715939E+02, 1.746975240E+03
       195, 4.950000000E-01, 1.050000000E-01, 5.000000000E-03, 3.951331218E-02, 1.992563511E-01,-1.974796601E-01,-1.305390025E+00, 4.756418584E+00, 1.688538304E+03,-6.297041049E+02,-1.086129276E+03, 3.575972401E+03
       196, 4.850000000E-01, 1.050000000E-01, 5.000000000E-03, 7.765667957E-02, 9.886270119E-02,-5.039408160E-01,-1.434950987E+00, 2.752021486E+00, 2.481832802E+03,-2.003439066E+03,-1.962700471E+03, 4.166398301E+03
       197, 4.750000000E-01, 1.050000000E-01, 5.000000000E-03, 1.386337535E-01, 3.214710547E-02,-6.253537436E-01,-1.027222743E+00, 1.570811046E+00, 2.766967980E+03,-3.294748602E+03,-2.327649221E+03, 4.825416987E+03
       198, 4.650000000E-01, 1.050000000E-01, 5.000000000E-03, 3.666006089E-01,-3.968137590E-02,-7.296628823E-01,-6.798184037E-01,-2.181638999E-01, 7.834751070E+03,-3.702484180E+03,-4.944575582E+03, 3.950943733E+03
       199, 4.550000000E-01, 1.050000000E-01, 5.000000000E-03, 5.120359069E-01,-5.811161179E-02,-6.375101793E-01,-5.732852198E-01,-4.545031192E-01, 1.916037027E+04,-4.343733169E+03,-9.331021938E+03, 3.314694049E+03
       200, 4.450000000E-01, 1.050000000E-01, 5.000000000E-03, 5.298591189E-01, 3.266965048E-02,-6.288076800E-01,-5.346070696E-01,-4.033681258E-01, 2.541553711E+04,-7.636535934E+03,-1.193114752E+04, 4.741517645E+03
       201, 4.350000000E-01, 1.050000000E-01, 5.000000000E-03, 5.228088262E-01, 1.418670389E-01,-8.467702370E-01,-4.833619076E-01,-4.838611839E-01, 2.735835482E+04,-1.340461647E+04,-1.304016834E+04, 7.569059577E+03
       202, 4.250000000E-01, 1.050000000E-01, 5.000000000E-03, 3.995320213E-01, 3.955253463E-01,-1.209409483E+00,-1.625277357E-01,-3.924395636E-01, 9.478024798E+03,-1.136931470E+04,-5.639845988E+03, 8.256534495E+03
       203, 4.150000000E-01, 1.050000000E-01, 5.000000000E-03, 3.386669076E-01, 5.190488646E-01,-1.394175950E+00, 3.828689586E-01,-4.169025445E-01, 1.467825842E+03,-7.743716825E+03,-9.307022088E+02, 6.679036169E+03
       204, 4.050000000E-01, 1.050000000E-01, 5.000000000E-03, 4.300149750E-01, 6.133315401E-01,-1.461484869E+00, 8.379803858E-01,-7.117180543E-01,-4.519876478E+03,-1.272852559E+04, 2.576735046E+03, 8.599868034E+03
       205, 5.850000000E-01, 1.050000000E-01, 5.000000000E-03, 5.543615067E-01,-1.293391137E+00,-1.234529527E+00,-1.071133616E+00,-1.000528804E+00,-1.102372768E+04,-9.152491087E+03, 4.917700960E+03, 5.177532706E+03
       206, 5.750000000E-01, 1.150000000E-01, 5.000000000E-03, 5.247293548E-01,-1.219575067E+00,-1.180808717E+00,-9.163852888E-01,-9.354616075E-01,-1.176352163E+04,-7.051568572E+03, 5.599164901E+03, 4.530953952E+03
       207, 5.650000000E-01, 1.150000000E-01, 5.000000000E-03, 4.205172522E-01,-1.260807513E+00,-1.091850729E+00,-8.777951763E-01,-6.977070591E-01,-6.496090602E+03,-4.212160933E+03, 3.765282534E+03, 3.874711423E+03
       208, 5.550000000E-01, 1.150000000E-01, 5.000000000E-03, 2.985117859E-01,-1.328964161E+00,-1.024391284E+00,-8.529096242E-01,-3.272860126E-01,-3.402586649E+03,-2.495533154E+03, 2.378263539E+03, 3.482584289E+03
       209, 5.450000000E-01, 1.150000000E-01, 5.000000000E-03, 1.828072014E-01,-1.422059754E+00,-9.218629306E-01,-9.691861530E-01, 3.570501158E-01,-1.453799424E+03,-1.502080828E+03, 1.151395491E+03, 3.251535774E+03
